League,Date,HomeTeam,AwayTeam,FTHG,FTAG,HC,AC,HY,AY,HR,AR,HS,AS,year_month
League 2,2026-02-05,Accrington,Salford,1.0,0.0,2.0,5.0,1.0,1.0,0.0,0.0,13.0,15.0,2026-02
Premiership Escocia,2026-02-04,Livingston,Falkirk,1.0,2.0,6.0,4.0,3.0,4.0,0.0,0.0,10.0,16.0,2026-02
Premiership Escocia,2026-02-04,Hibernian,Dundee United,3.0,2.0,4.0,6.0,2.0,0.0,0.0,0.0,20.0,16.0,2026-02
Super League Greece,2026-02-04,Asteras Tripolis,Olympiakos,0.0,3.0,0.0,7.0,1.0,2.0,0.0,0.0,3.0,20.0,2026-02
Premiership Escocia,2026-02-04,Rangers,Kilmarnock,5.0,1.0,10.0,1.0,1.0,1.0,0.0,0.0,28.0,8.0,2026-02
League 2,2026-02-03,Barnet,Crewe,1.0,1.0,8.0,2.0,0.0,3.0,0.0,0.0,15.0,8.0,2026-02
Premiership Escocia,2026-02-03,St Mirren,Hearts,1.0,0.0,7.0,2.0,1.0,1.0,0.0,1.0,21.0,5.0,2026-02
League 2,2026-02-03,Notts County,Gillingham,1.0,0.0,4.0,3.0,1.0,3.0,0.0,0.0,14.0,12.0,2026-02
League 2,2026-02-03,Harrogate,Swindon,0.0,1.0,7.0,9.0,1.0,1.0,0.0,0.0,21.0,18.0,2026-02
League 2,2026-02-03,Bristol Rvs,Walsall,2.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,10.0,14.0,2026-02
Championship,2026-02-03,Blackburn,Sheffield Weds,1.0,0.0,8.0,2.0,4.0,2.0,0.0,0.0,9.0,2.0,2026-02
Championship,2026-02-03,Hull,Watford,0.0,0.0,7.0,5.0,4.0,3.0,0.0,0.0,6.0,16.0,2026-02
Championship,2026-02-03,Sheffield United,Oxford,3.0,1.0,10.0,2.0,3.0,4.0,0.0,0.0,11.0,6.0,2026-02
National League,2026-02-03,Rochdale,Boreham Wood,4.0,1.0,,,1.0,1.0,0.0,0.0,,,2026-02
Championship Escocia,2026-02-03,Queens Park,Ross County,0.0,1.0,4.0,3.0,0.0,3.0,0.0,0.0,7.0,8.0,2026-02
League 1,2026-02-03,Port Vale,AFC Wimbledon,0.0,1.0,10.0,1.0,3.0,2.0,0.0,0.0,10.0,10.0,2026-02
League 1,2026-02-03,Burton,Doncaster,1.0,2.0,20.0,7.0,1.0,2.0,0.0,0.0,20.0,13.0,2026-02
National League,2026-02-03,Altrincham,Morecambe,1.0,1.0,,,2.0,1.0,0.0,0.0,,,2026-02
National League,2026-02-03,Forest Green,Woking,4.0,2.0,,,0.0,2.0,0.0,0.0,,,2026-02
League 1,2026-02-03,Barnsley,Northampton,2.0,2.0,6.0,7.0,2.0,1.0,0.0,0.0,22.0,14.0,2026-02
Serie A,2026-02-03,Bologna,Milan,0.0,3.0,5.0,0.0,3.0,0.0,0.0,0.0,13.0,10.0,2026-02
Premier League,2026-02-02,Sunderland,Burnley,3.0,0.0,1.0,2.0,1.0,4.0,0.0,0.0,14.0,5.0,2026-02
Serie A,2026-02-02,Udinese,Roma,1.0,0.0,4.0,7.0,5.0,4.0,0.0,0.0,8.0,10.0,2026-02
Primeira Liga,2026-02-02,Casa Pia,Porto,2.0,1.0,0.0,10.0,3.0,2.0,0.0,1.0,6.0,15.0,2026-02
Primeira Liga,2026-02-02,AVS,Sp Braga,0.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,8.0,10.0,2026-02
Turkey Super Lig,2026-02-02,Kocaelispor,Fenerbahce,0.0,2.0,8.0,3.0,2.0,3.0,0.0,0.0,12.0,9.0,2026-02
La Liga,2026-02-02,Mallorca,Sevilla,4.0,1.0,4.0,8.0,1.0,1.0,0.0,0.0,11.0,15.0,2026-02
La Liga 2,2026-02-02,Mirandes,Malaga,2.0,1.0,7.0,6.0,4.0,3.0,0.0,0.0,21.0,16.0,2026-02
Turkey Super Lig,2026-02-01,Galatasaray,Kayserispor,4.0,0.0,6.0,4.0,2.0,5.0,0.0,0.0,23.0,9.0,2026-02
Jupiler Pro League,2026-02-01,Oud-Heverlee Leuven,Mechelen,2.0,2.0,7.0,5.0,3.0,6.0,0.0,0.0,16.0,13.0,2026-02
Jupiler Pro League,2026-02-01,St. Gilloise,Club Brugge,1.0,0.0,5.0,5.0,3.0,2.0,0.0,0.0,13.0,8.0,2026-02
Jupiler Pro League,2026-02-01,Dender,Genk,1.0,2.0,8.0,2.0,5.0,1.0,0.0,0.0,22.0,8.0,2026-02
Jupiler Pro League,2026-02-01,Standard,Anderlecht,2.0,0.0,9.0,4.0,2.0,4.0,0.0,0.0,9.0,15.0,2026-02
Super League Greece,2026-02-01,Levadeiakos,Asteras Tripolis,3.0,1.0,3.0,6.0,3.0,4.0,0.0,0.0,10.0,18.0,2026-02
Super League Greece,2026-02-01,AEK,Olympiakos,1.0,1.0,3.0,1.0,3.0,5.0,0.0,0.0,9.0,11.0,2026-02
La Liga 2,2026-02-01,Eibar,Sp Gijon,1.0,0.0,8.0,3.0,3.0,2.0,0.0,1.0,10.0,9.0,2026-02
Ligue 1,2026-02-01,Lyon,Lille,1.0,0.0,2.0,7.0,1.0,4.0,0.0,0.0,4.0,11.0,2026-02
Bundesliga 2,2026-02-01,Hertha,Darmstadt,2.0,2.0,4.0,6.0,0.0,4.0,1.0,0.0,13.0,15.0,2026-02
Bundesliga,2026-02-01,Dortmund,Heidenheim,3.0,2.0,12.0,3.0,2.0,2.0,0.0,0.0,19.0,12.0,2026-02
Bundesliga,2026-02-01,Stuttgart,Freiburg,1.0,0.0,6.0,2.0,3.0,1.0,0.0,0.0,18.0,11.0,2026-02
Premier League,2026-02-01,Aston Villa,Brentford,0.0,1.0,12.0,1.0,0.0,3.0,0.0,0.0,27.0,6.0,2026-02
Premier League,2026-02-01,Man United,Fulham,3.0,2.0,3.0,7.0,2.0,1.0,0.0,0.0,13.0,14.0,2026-02
Premier League,2026-02-01,Nott'm Forest,Crystal Palace,1.0,1.0,5.0,7.0,1.0,3.0,0.0,0.0,9.0,14.0,2026-02
La Liga 2,2026-02-01,Castellon,Andorra,2.0,0.0,6.0,6.0,3.0,4.0,0.0,0.0,18.0,10.0,2026-02
Premier League,2026-02-01,Tottenham,Man City,2.0,2.0,3.0,4.0,3.0,3.0,0.0,0.0,12.0,15.0,2026-02
Eredivisie,2026-02-01,PSV Eindhoven,Feyenoord,3.0,0.0,8.0,3.0,1.0,3.0,0.0,1.0,14.0,8.0,2026-02
Ligue 1,2026-02-01,Angers,Metz,1.0,0.0,4.0,3.0,2.0,2.0,0.0,1.0,17.0,5.0,2026-02
Ligue 1,2026-02-01,Nice,Brest,2.0,2.0,6.0,5.0,5.0,3.0,0.0,0.0,15.0,12.0,2026-02
Ligue 1,2026-02-01,Toulouse,Auxerre,0.0,0.0,5.0,4.0,1.0,2.0,0.0,0.0,12.0,8.0,2026-02
La Liga 2,2026-02-01,Huesca,Cadiz,1.0,0.0,5.0,4.0,3.0,3.0,0.0,1.0,12.0,11.0,2026-02
Premiership Escocia,2026-02-01,Celtic,Falkirk,2.0,0.0,9.0,4.0,0.0,2.0,0.0,0.0,10.0,14.0,2026-02
Turkey Super Lig,2026-02-01,Genclerbirligi,Gaziantep,2.0,1.0,3.0,2.0,6.0,1.0,0.0,0.0,13.0,14.0,2026-02
La Liga 2,2026-02-01,Granada,Santander,1.0,0.0,5.0,4.0,5.0,4.0,0.0,0.0,13.0,6.0,2026-02
Premiership Escocia,2026-02-01,Hibernian,Rangers,0.0,0.0,9.0,8.0,3.0,2.0,0.0,0.0,17.0,11.0,2026-02
La Liga,2026-02-01,Real Madrid,Vallecano,2.0,1.0,9.0,4.0,2.0,8.0,0.0,2.0,16.0,11.0,2026-02
Serie A,2026-02-01,Como,Atalanta,0.0,0.0,7.0,1.0,4.0,3.0,0.0,1.0,28.0,6.0,2026-02
Eredivisie,2026-02-01,Volendam,Go Ahead Eagles,1.0,1.0,6.0,5.0,4.0,6.0,0.0,1.0,20.0,13.0,2026-02
Eredivisie,2026-02-01,Excelsior,Ajax,2.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,11.0,9.0,2026-02
Serie B,2026-02-01,Reggiana,Juve Stabia,1.0,1.0,4.0,5.0,2.0,1.0,0.0,0.0,10.0,11.0,2026-02
Eredivisie,2026-02-01,Heerenveen,Utrecht,1.0,1.0,5.0,6.0,1.0,2.0,0.0,0.0,19.0,11.0,2026-02
Primeira Liga,2026-02-01,Gil Vicente,Famalicao,5.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,17.0,4.0,2026-02
Serie B,2026-02-01,Padova,Monza,1.0,2.0,3.0,9.0,3.0,1.0,0.0,0.0,19.0,19.0,2026-02
Primeira Liga,2026-02-01,Tondela,Benfica,0.0,0.0,1.0,13.0,5.0,0.0,0.0,0.0,7.0,23.0,2026-02
Primeira Liga,2026-02-01,Sp Lisbon,Nacional,2.0,1.0,11.0,0.0,0.0,3.0,0.0,0.0,16.0,6.0,2026-02
Serie A,2026-02-01,Parma,Juventus,1.0,4.0,5.0,3.0,1.0,3.0,0.0,0.0,10.0,15.0,2026-02
Serie A,2026-02-01,Cremonese,Inter,0.0,2.0,1.0,6.0,3.0,0.0,0.0,0.0,9.0,15.0,2026-02
Serie A,2026-02-01,Torino,Lecce,1.0,0.0,3.0,8.0,2.0,2.0,0.0,0.0,17.0,14.0,2026-02
Eredivisie,2026-02-01,Heracles,For Sittard,2.0,1.0,4.0,5.0,2.0,3.0,0.0,0.0,11.0,12.0,2026-02
Bundesliga 2,2026-02-01,Dresden,Bielefeld,1.0,1.0,3.0,5.0,2.0,3.0,1.0,0.0,12.0,17.0,2026-02
La Liga 2,2026-02-01,Almeria,Ceuta,4.0,2.0,5.0,2.0,2.0,3.0,0.0,0.0,16.0,16.0,2026-02
Super League Greece,2026-02-01,Panathinaikos,Kifisia,3.0,0.0,4.0,5.0,2.0,7.0,0.0,1.0,14.0,7.0,2026-02
Super League Greece,2026-02-01,PAOK,Panserraikos,4.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,13.0,5.0,2026-02
Bundesliga 2,2026-02-01,Fortuna Dusseldorf,Paderborn,2.0,1.0,7.0,1.0,2.0,3.0,0.0,1.0,8.0,10.0,2026-02
La Liga,2026-02-01,Ath Bilbao,Sociedad,1.0,1.0,6.0,3.0,4.0,2.0,0.0,1.0,19.0,9.0,2026-02
La Liga,2026-02-01,Getafe,Celta,0.0,0.0,5.0,3.0,1.0,2.0,0.0,0.0,9.0,5.0,2026-02
La Liga,2026-02-01,Betis,Valencia,2.0,1.0,3.0,5.0,0.0,4.0,0.0,0.0,14.0,15.0,2026-02
Ligue 1,2026-02-01,Strasbourg,Paris SG,1.0,2.0,5.0,6.0,1.0,0.0,0.0,1.0,9.0,13.0,2026-02
